_id,vendorId,itemName,itemDescription,accountId,accountName,itemTotalAmount,is_synthetic
{'$oid': '66b2f6ffa754bac396cae366'},VZTKO8qxnAZ6ZR8GUVXn,0724 Foursqure,0724 Foursqure,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,5000.0,False
{'$oid': '66b2fd7bec40bad98c6bb0a0'},mPL2AaRMpMwx0DildEHU,08_Glints Estimate Amount,0824_Glints Estimate Amount,QZtPyRpjxDCoGnkHo9Wc,614123 Employee On Record,35225.0,False
{'$oid': '66a9f0e97776d2b0531c292b'},83VznVpU6nyp0edI0fiE,0624 Digitexx BPO Agents H1,0624 Digitexx BPO Agents H1,KFoiJpwWCXBhah6T44dH,617103 Subcontractors/Outsource,70957.2151,False
{'$oid': '66b187449d58e017cb04fd9d'},KcLS8RMd3UrRlSKbImS5,0924 Sendbird 2024,0924 Sendbird 2024,vNCPOlaDL0NMQTi5ca5Q,134001 Prepaid Operating Expense,26578.0,False
{'$oid': '66b187449d58e017cb04fd9d'},KcLS8RMd3UrRlSKbImS5,0724 Sendbird 2024,0724 Sendbird 2024,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,26578.0,False
{'$oid': '66b187449d58e017cb04fd9d'},KcLS8RMd3UrRlSKbImS5,0824 Sendbird 2024,0824 Sendbird 2024,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,26578.0,False
{'$oid': '66b58d8c4f7cc63c8977a067'},CIR35oQFG6m4RA3c0yI7,0724 Sift - MY,0724 Sift - MY,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,2011.68,False
{'$oid': '66b58d8c4f7cc63c8977a067'},CIR35oQFG6m4RA3c0yI7,0724 Sift - PH,0724 Sift - PH,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,1257.14,False
{'$oid': '66b58d8c4f7cc63c8977a067'},CIR35oQFG6m4RA3c0yI7,0724 Sift - SG,0724 Sift - SG,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,4155.97,False
{'$oid': '66b58d8c4f7cc63c8977a067'},CIR35oQFG6m4RA3c0yI7,0724 Sift - ID,0724 Sift - ID,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,1162.98,False
{'$oid': '66b58d8c4f7cc63c8977a067'},CIR35oQFG6m4RA3c0yI7,0724 Sift - TW,0724 Sift - TW,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,733.33,False
{'$oid': '66b58d8c4f7cc63c8977a067'},CIR35oQFG6m4RA3c0yI7,0724 Sift - HK,0724 Sift - HK,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,3939.82,False
{'$oid': '66b9cb1dd9525fd9bf9d9979'},CM0fyBmxr74yeS5PaK90,0724 SG Social Display Advertising Service Fees: July 2024 (Mothercare),0724 SG Social Display Advertising Service Fees: July 2024 (Mothercare),IbDOq9NsCcO8rSg7Uk1y,511301 Display COGS,1226.62,False
{'$oid': '66bac1e6b4baf8425261f1f5'},nxjmb7KINcbVhi1c91z8,0724 IHP Admin Fee,0724 IHP Admin Fee,LCyTHVEM4iOV6PbAAJaJ,614306 Other Employee Expenses,302.9994,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,APPFIGURES INC NEW YORK USA	,APPFIGURES INC NEW YORK USA,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,9.0,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,ATLASSIAN,ATLASSIAN,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,14340.4,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,BITLY.COM,BITLY.COM ,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,348.0,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,CEDRIC F. JACOB +491712957763 DEU	,CEDRIC F. JACOB +491712957763 DEU	,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,156.09,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,CIRCLECI.COM           +14159443995  USA,CIRCLECI.COM           +14159443995  USA,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,1123.2,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,COUCHDROP MOVEBOT      +642102234482 NZL,COUCHDROP MOVEBOT      +642102234482 NZL,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,119.99,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,DigiCert               Lehi          USA,DigiCert               Lehi          USA,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,1020.0,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,DIGITALOCEAN.COM       +310000000    NLD,DIGITALOCEAN.COM       +310000000    NLD,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,32.87,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,"DOCKER, INC.           +14159410376  USA","DOCKER, INC.           +14159410376  USA",C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,992.0,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,"EXPENSIFY, INC.        +19713653939  USA","EXPENSIFY, INC.        +19713653939  USA",C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,18.0,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,FOREPLAY.CO            +18889693199  CAN,FOREPLAY.CO            +18889693199  CAN,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,49.0,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,GREETLY DENVER USA	,GREETLY DENVER USA	,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,119.0,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,JOTFORM INC. +14154154154 USA	,JOTFORM INC. +14154154154 USA	,5gVGrur9nLOwqBkGSEqP,612013 Others,99.0,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,LANE CRAWFORD (HONG KO HONG KONG     HKG,LANE CRAWFORD (HONG KO HONG KONG     HKG,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,100.69,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,MAXMIND                MALDEN        USA,MAXMIND                MALDEN        USA,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,178.0,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,NRI*NEW RELIC 888-643-8776 USA	,NRI*NEW RELIC 888-643-8776 USA	,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,1038.0,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,QUICKIE PLUS APP       +611300408870 AUS,QUICKIE PLUS APP       +611300408870 AUS,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,0.5,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,Recurly SG	,Recurly SG	,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,5191.43,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,SOLARWINDS             866-530-8100  IRL,SOLARWINDS             866-530-8100  IRL,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,89.95,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,SonarCloud             Vernier       CHE,SonarCloud             Vernier       CHE,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,4284.06,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,TEMPORAL TECHNOLOGIES  +12532027935  USA,TEMPORAL TECHNOLOGIES  +12532027935  USA,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,324.15,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,XERO GLOBAL IN-5178822 +12013546577 USA	,XERO GLOBAL IN-5178822 +12013546577 USA	,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,62.0,False
{'$oid': '66cfea5d9b7ffc422df44b4a'},lL1pcuEf3q6ufBVg2R75,ZOOM.US 888-799-9666   +18887999666  USA,ZOOM.US 888-799-9666   +18887999666  USA,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,211.5,False
{'$oid': '66cffbae9b7ffc422df4af10'},lL1pcuEf3q6ufBVg2R75,"HK Testing payment function on Carousell	 (Sasi,Peng)","HK User Testing (Sasi,Peng)",w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,43.95,False
{'$oid': '66cffbae9b7ffc422df4af10'},lL1pcuEf3q6ufBVg2R75,DNH*GODADDY#3189616703 TEMPE USA	,DNH*GODADDY#3189616703 TEMPE USA	,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,451.08,False
{'$oid': '66cffbae9b7ffc422df4af10'},lL1pcuEf3q6ufBVg2R75,asiaregistry.com       613-978-3180  AUS,asiaregistry.com       613-978-3180  AUS,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,117.0,False
{'$oid': '66cffbae9b7ffc422df4af10'},lL1pcuEf3q6ufBVg2R75,EXABYTESSG* EXABYTES.S +6567272277   SGP,EXABYTESSG* EXABYTES.S +6567272277   SGP,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,218.0,False
{'$oid': '66cffbae9b7ffc422df4af10'},lL1pcuEf3q6ufBVg2R75,Testing payment function on Carousell,Testing payment function on Carousell,luBFGyvfV6Xeb2aH2Zav,619505 User testing expense,28.26,False
{'$oid': '66cffbae9b7ffc422df4af10'},lL1pcuEf3q6ufBVg2R75,Operation Banger (Faizal),Operation Banger (Faizal),7EdnwHEMCheRoswZCtNj,619101 Travelling,279.63,False
{'$oid': '66cffbae9b7ffc422df4af10'},lL1pcuEf3q6ufBVg2R75,"Speednames, Atera","Speednames, Atera",C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,1797.29,False
{'$oid': '66cffbae9b7ffc422df4af10'},lL1pcuEf3q6ufBVg2R75,"Lazada, Amazon","Lazada, Amazon",54OBj5Vra6nWbKk75XTB,619201 Equipment Expense,2123.14,False
{'$oid': '66cffbae9b7ffc422df4af10'},lL1pcuEf3q6ufBVg2R75,Tyler - CAPITALAND VOUCHER Singapore SGP	,Tyler - CAPITALAND VOUCHER Singapore SGP,mR2SnL6w4xpsFJl5d0A9,612005 Giveaway,2410.0,False
{'$oid': '66cffbae9b7ffc422df4af10'},lL1pcuEf3q6ufBVg2R75,"Gifted, Le Petit, Redmart, Capitalnd (Liz)","Gifted, Le Petit, Redmart, Capitalnd (Liz)",0HScTRaDq3aslYUwj9zy,619515 Engagement,2455.1,False
{'$oid': '66cffbae9b7ffc422df4af10'},lL1pcuEf3q6ufBVg2R75,Foodpanda (Liz),Foodpanda (Liz),rqj4X9LYo9DgIIKIHqD5,619513 Team Bonding (Staff-HR Budget),19.89,False
{'$oid': '66d0185e9b7ffc422df5408a'},lL1pcuEf3q6ufBVg2R75,0724 OpenAI,0724 OpenAI,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,50.1403,False
{'$oid': '66fba59a110ac754b13b2038'},aKvOnH0w8RkCIHDKIVaY,0724 GA360 for Carousell Group - Chotot,0724 GA360 for Carousell Group - Chotot,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,5685.0,False
{'$oid': '66fba59a110ac754b13b2038'},aKvOnH0w8RkCIHDKIVaY,0724 GA360 for Carousell Group - Mudah,0724 GA360 for Carousell Group - Mudah,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,4560.0,False
{'$oid': '66fba59a110ac754b13b2038'},aKvOnH0w8RkCIHDKIVaY,0724 GA360 for Carousell Group - Chotot,0724 GA360 for Carousell Group - Chotot,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,1215.71,False
{'$oid': '66fba59a110ac754b13b2038'},aKvOnH0w8RkCIHDKIVaY,0724 GA360 for Carousell Group - Mudah,0724 GA360 for Carousell Group - Mudah,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,2285.9075,False
{'$oid': '66fba59a110ac754b13b2038'},aKvOnH0w8RkCIHDKIVaY,0724 GA360 for Carousell Group - CRS,0724 GA360 for Carousell Group - CRS,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,11.0325,False
{'$oid': '66b077089d58e017cb022298'},jdmr9pJ0WHqso4Wh3hCa,0824 Branch 2024 Aug,0824 Branch 2024 Aug,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,9000.0,False
{'$oid': '6708d797b51e7c9271807d2d'},c4FpaDw1Z3PDHcgkv6Re,0924 Services Shirt for merchant,0924 Services Shirt for merchant,ipfAQro8vxfihGgo5EkZ,511601 Others,129.0,False
{'$oid': '66b0b2c67847eab62e60eedb'},g8FB4j8hTgAV5LPV82YF,0824 chilled water charges,0824 chilled water charges for aircon,yVYh9rM5LJ2hMTCoWso8,619209 Others,2617.1956824,False
{'$oid': '66c6e2dcff84e078b2624e2c'},eMyEel2T1nxrCHrPpQbz,14-Aug-24 to 13-Sep-24 Service ID: carousell GigE Fibre 2GBps Static,14-Aug-24 to 13-Sep-24 Service ID: carousell GigE Fibre 2GBps Static,88AW5nmkLvMe1GthZ6FL,619206 Telephone & Internet,829.9,False
{'$oid': '66c71771ff84e078b2682cbe'},c4FpaDw1Z3PDHcgkv6Re,(0824) Specialist Award Entitlements t-shirt,(0824) Specialist Award Entitlements t-shirt,mR2SnL6w4xpsFJl5d0A9,612005 Giveaway,3766.0,False
{'$oid': '66cd3301fc2e6df4b6294dde'},0rmJnKHHBUcK3UTSX8IL,0824 Mediacorp Connect - 1 month deposit,0824 Mediacorp Connect Plus Package for Mobiles,Ajg4E1j8Vh9S8AtK2PAD,131011 Advance to Supplier - Companies,7870.66,False
{'$oid': '66d86cd826d2da43ff922d8e'},pIhNHXXmhSUQOgDoaOnU,0824 SG Office Cleaning (2024),0824 SG Office Cleaning (2024),XejSTowI1LSauh6fDIXP,619202 Cleaning,3600.0,False
{'$oid': '66d8650526d2da43ff922af4'},WGq8xFuLbnenDqJ2ZsAB,0824 Filling fee for the Annual Return for the financial year ended 31 December 2023.,0824 Filling fee for the Annual Return for the financial year ended 31 December 2023.,6BMghLC63V3Nzb9jdPh1,617204 Secretarial Expenses,60.0,False
{'$oid': '66d8650526d2da43ff922af4'},WGq8xFuLbnenDqJ2ZsAB,"0824 Printing, email, postage, telephone, transport, courier charges, facsimile charges and other incidentals.","0824 Printing, email, postage, telephone, transport, courier charges, facsimile charges and other incidentals.",6BMghLC63V3Nzb9jdPh1,617204 Secretarial Expenses,10.0,False
{'$oid': '66e2f53582d09d39c76ea611'},3KXCfxFlqn6xa1smCgzc,0824 Telesales admin,0824 Telesales admin,KFoiJpwWCXBhah6T44dH,617103 Subcontractors/Outsource,1420.0,False
{'$oid': '66e2f539db78b677bc73526d'},PLZMnZGLVHXB275o6oii,0824 Telesales GC ,0824 Telesales GC ,KFoiJpwWCXBhah6T44dH,617103 Subcontractors/Outsource,1550.0,False
{'$oid': '66bcba1517a611bfc4c7b77d'},5SvrhZI8Ow4RWoAng2dV,08/24-08/25,"0824-0825 Jetbrains licences Aug 25, 2024 – Aug 24, 2025",vNCPOlaDL0NMQTi5ca5Q,134001 Prepaid Operating Expense,27630.15,False
{'$oid': '66bcba1517a611bfc4c7b77d'},5SvrhZI8Ow4RWoAng2dV,08/24-08/25,"0824-0825 Jetbrains licences Aug 25, 2024 – Aug 24, 2025",vNCPOlaDL0NMQTi5ca5Q,134001 Prepaid Operating Expense,3522.3600000000006,False
{'$oid': '67932842f6ca34d0d7d83540'},CZU8x9iibW6yfBz8IAh3,0724 Meter Charges,0724 Meter Charges,yVYh9rM5LJ2hMTCoWso8,619209 Others,130.93,False
{'$oid': '66ab4edcd078ce47760cc67b'},02PGvHiHdHywSpHLUw1g,0724 LiveRamp Campaign Reports,0724 LiveRamp Campaign Reports,IbDOq9NsCcO8rSg7Uk1y,511301 Display COGS,1500.004,False
{'$oid': '66bc6a6f88239b41fc899e95'},H7Ta0nmj4GjzsZeuXz6A,"0724 IT support and automation for SMEs (MDM, on/Off-boarding, procurement, inventory management, app provisioning & IT support) - July 24","0724 IT support and automation for SMEs (MDM, on/Off-boarding, procurement, inventory management, app provisioning & IT support) - July 24",kjLRh3lgCntgM4y5wtg4,617207 Support Fee,522.0,False
{'$oid': '66bc80e56f11559d6bde827d'},xBtTdG7TDPtwoZCi9zxw,0824 Acct. No. 8948437283 Electricity Services,0824 Acct. No. 8948437283 Electricity Services,df2wtzj2EwqsYPMlDsj6,619207 Utilities,491.53,False
{'$oid': '66bc84da6f11559d6bdea09b'},xBtTdG7TDPtwoZCi9zxw,0824 8948437275 Electricity Services for SG Office (Jan-Dec 2024),0824 8948437275 Electricity Services for SG Office (Jan-Dec 2024),df2wtzj2EwqsYPMlDsj6,619207 Utilities,1057.75266,False
{'$oid': '66bc86916f11559d6bdeaaef'},xBtTdG7TDPtwoZCi9zxw,0824 8948299931 Electricity Services for SG Office (Jan-Dec 2024),0824 8948299931 Electricity Services for SG Office (Jan-Dec 2024),df2wtzj2EwqsYPMlDsj6,619207 Utilities,1191.015,False
{'$oid': '66bd77838e37878cec9a6bb7'},e3lxQHROtyek9qgOdYe3,0723 showroom dress up,0723 showroom dress up - oneshift,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,1150.0,False
{'$oid': '66d95ce454d2a2210affabac'},H7Ta0nmj4GjzsZeuXz6A,Laptop (Apple MacBook Pro 13 16GB/512GB: C02G60GHML7H) DLM + laptop setup Name: Hrishi Eathakotha,0724 Recharge to Mudah Laptop (Apple MacBook Pro 13 16GB/512GB: C02G60GHML7H) DLM + laptop setup Name: Hrishi Eathakotha,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,30.0,False
{'$oid': '66de97376d6180f93f026ddd'},6lfWVGPlz1p4nmCUxFu3,"0624 SGAG KOL Jun (Kao, Leon, Isabelle)","0624 SGAG KOL Jun (Kao, Leon, Isabelle)",m9y98hglQTB3kfpX0GQL,612032 Key Opinion Leader,15300.0,False
{'$oid': '66bc27482dc18ff2f4e8803b'},Lok08fkugkUIlINsTxqm,0825 AIM subscription,"0824-0825 AIM subscription August 16, 2024 - August 15, 2025",vNCPOlaDL0NMQTi5ca5Q,134001 Prepaid Operating Expense,7024.4,False
{'$oid': '669dfb503139c6d5d4552f2c'},ObNCKGaJjN2kOWAwZZpR,0624_Careersite Maintenance Fee_Maxias DX 19 June 2024 to 19 June 2025,0624_Careersite Maintenance Fee_Maxias DX 19 June 2024 to 19 June 2025,vNCPOlaDL0NMQTi5ca5Q,134001 Prepaid Operating Expense,3000.0,False
{'$oid': '66c3f6be0c65cc4abd367409'},Sdo77dqAgGk4K3SF5iet,0724 namecards for emloyees,0724 namecards for emloyees,LCyTHVEM4iOV6PbAAJaJ,614306 Other Employee Expenses,48.0,False
{'$oid': '66c80b11ff84e078b26b368c'},xqp1L1yWtYW4mdFSx359,0824 - CRS,0824 - Cloudflare Zero Trust - CRS,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,2730.3,False
{'$oid': '66c80b11ff84e078b26b368c'},xqp1L1yWtYW4mdFSx359,0824 - Mudah,0824 - Cloudflare Zero Trust - Mudah,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,484.5,False
{'$oid': '66c80b11ff84e078b26b368c'},xqp1L1yWtYW4mdFSx359,0824 - Chotot,0824 - Cloudflare Zero Trust - Chotot,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,1242.6,False
{'$oid': '66c80b11ff84e078b26b368c'},xqp1L1yWtYW4mdFSx359,0824 - Laku6,0824 - Cloudflare Zero Trust - Laku6,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,609.9,False
{'$oid': '66d532842c4c47a4dc8dd2d3'},c71z93z0YtDiEWrUxWZ3,"0824 923-03553, ADHMac-1,  923-03672,  661-16806","0824 Board,	I/O, AppleCare+	Service	Fee	for	Mac	(Screen/Enclosure),  Audio	Board,	Space	Gray	or	Gold,  Display	Assembly,	Space	Gray",A4ZIfLJVm9YkJsrMZVns,619205 Repairs and Maintenance,126.61,False
{'$oid': '66d532842c4c47a4dc8dd2d3'},c71z93z0YtDiEWrUxWZ3,"0824 923-03553, ADHMac-1,  923-03672,  661-16806 bank charges","0824 923-03553, ADHMac-1,  923-03672,  661-16806 bank charges",A4ZIfLJVm9YkJsrMZVns,619205 Repairs and Maintenance,0.5,False
{'$oid': '66a71af48f2bb43cf345ab82'},w2Y0EkyEiCodfCCiy4r4,DHL,DHL,MwsYHZPSrW5P9M2YdGS2,619518 Courier and postage,109.43,False
{'$oid': '66a71af48f2bb43cf345ab82'},w2Y0EkyEiCodfCCiy4r4,Shopify,Shopify,yFhZwEaA6CkzsZ7lDVC6,619203 Supplies/Expenses,485.53,False
{'$oid': '66c6e48cff84e078b262f4ce'},VGpMltxLedu3HLJ4VwZ9,0824 Visa fees payment in Jul2024,0824 Visa fees payment in Jul2024,gD8biL5ppjX2Y6VZxO7U,617208 Others,1380.0,False
{'$oid': '66c6e5380494cce60c807b24'},VGpMltxLedu3HLJ4VwZ9,0824 Foreign worker Levy Jul24,0824 Foreign worker Levy Jul24,vPOu2gkUPDIrlA7ZzeHy,614302 FWL,2200.0,False
{'$oid': '667e20361dcc0030d3d52a80'},06WRZ13aJJ4jVmtVuL6M,0624-0525 applitools 01-Jun-24 to 31-May-25,0624-0525 1 year renewal contract (Jun '24 to May '25) for USD 9000 01-Jun-24 to 31-May-25,vNCPOlaDL0NMQTi5ca5Q,134001 Prepaid Operating Expense,9000.0,False
{'$oid': '6708d7a19dc62aeb110d54aa'},eB2WtS8alRhQIiaHVSwN,0824 VVIP Flyers GC,0824 VVIP Flyers GC,ipfAQro8vxfihGgo5EkZ,511601 Others,2595.6000000000004,False
{'$oid': '6708d7a19dc62aeb110d54aa'},eB2WtS8alRhQIiaHVSwN,0824 VVIP Flyers Services,0824 VVIP Flyers Services,ipfAQro8vxfihGgo5EkZ,511601 Others,1730.4,False
{'$oid': '6708d7a19dc62aeb110d54aa'},eB2WtS8alRhQIiaHVSwN,0824 VVIP Flyers Luxury,0824 VVIP Flyers Luxury,ipfAQro8vxfihGgo5EkZ,511601 Others,865.2,False
{'$oid': '66973d52973dd8beca0654e7'},L0ylCmwzBrhx2FHqnIXe,0724 Monthly rental Delonghi Prima Donna coffee machine,0724 Monthly rental Delonghi Prima Donna coffee machine,yFhZwEaA6CkzsZ7lDVC6,619203 Supplies/Expenses,80.0,False
{'$oid': '66a87040a63bb68db811fb4f'},eS2SwDqn8goQVq0UkuLW,YA2024 Deloitte Employee Tax Consultancy and Services,0624 YA2024 Deloitte Employee Tax Consultancy and Services,p31NkJzH4JdkacApRr01,617205 Consultancy Expense,11128.0,False
{'$oid': '66b427a5d510680e825fa230'},HdMknMeW9Cgupkmnsdh9, 0724 Data engineering vendor, 0724 Data engineering vendor,KFoiJpwWCXBhah6T44dH,617103 Subcontractors/Outsource,2958.848,False
{'$oid': '66b427a5d510680e825fa230'},HdMknMeW9Cgupkmnsdh9, 0724 Data engineering vendor, 0724 Data engineering vendor,KFoiJpwWCXBhah6T44dH,617103 Subcontractors/Outsource,110020.0,False
{'$oid': '66bee4803684474f2ffbdbf8'},PV8DxsBvaoIB8fSSX6e6,Import tax,Import tax,MwsYHZPSrW5P9M2YdGS2,619518 Courier and postage,606.6,False
{'$oid': '66973be0973dd8beca063ac2'},Y5TKBuF1J57KXH1e7mx3,0824-1124 Sales Cloud - Enterprise Edition (15/08/2024 - 14/11/2024) - SG ,0824-1124 Sales Cloud - Enterprise Edition (15/08/2024 - 14/11/2024) - SG ,vNCPOlaDL0NMQTi5ca5Q,134001 Prepaid Operating Expense,12753.00233,False
{'$oid': '66973be0973dd8beca063ac2'},Y5TKBuF1J57KXH1e7mx3,0824-1124 Sales & Service Cloud - Enterprise Edition (Emerging Market) (15/08/2024 - 14/11/2024) - HK,0824-1124 Sales & Service Cloud - Enterprise Edition (Emerging Market) (15/08/2024 - 14/11/2024) - HK,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,3282.9468599999996,False
{'$oid': '66973be0973dd8beca063ac2'},Y5TKBuF1J57KXH1e7mx3,0824-1124 Premier Success Plan (Support) - FP (15/08/2024 - 14/11/2024) - SG ,0824-1124 Premier Success Plan (Support) - FP (15/08/2024 - 14/11/2024) - SG ,vNCPOlaDL0NMQTi5ca5Q,134001 Prepaid Operating Expense,1912.9541500000005,False
{'$oid': '66973be0973dd8beca063ac2'},Y5TKBuF1J57KXH1e7mx3,0824-1124 Sales & Service Cloud - Enterprise Edition (Emerging Market) (15/08/2024 - 14/11/2024) - MY,0824-1124 Sales & Service Cloud - Enterprise Edition (Emerging Market) (15/08/2024 - 14/11/2024) - MY,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,1382.28926,False
{'$oid': '66973be0973dd8beca063ac2'},Y5TKBuF1J57KXH1e7mx3,0824-1124 Sales & Service Cloud - Enterprise Edition (Emerging Market) (15/08/2024 - 14/11/2024) - SPI PH,0824-1124 Sales & Service Cloud - Enterprise Edition (Emerging Market) (15/08/2024 - 14/11/2024) - SPI PH,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,3801.31682,False
{'$oid': '66973be0973dd8beca063ac2'},Y5TKBuF1J57KXH1e7mx3,0824-1124 Sales & Service Cloud - Enterprise Edition (Emerging Market) (15/08/2024 - 14/11/2024) - RO PH,0824-1124 Sales & Service Cloud - Enterprise Edition (Emerging Market) (15/08/2024 - 14/11/2024) - RO PH,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,2246.23694,False
{'$oid': '66973be0973dd8beca063ac2'},Y5TKBuF1J57KXH1e7mx3,0824-1124 Sales & Service Cloud - Enterprise Edition (Emerging Market) (15/08/2024 - 14/11/2024) - TW,0824-1124 Sales & Service Cloud - Enterprise Edition (Emerging Market) (15/08/2024 - 14/11/2024) - TW,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,518.36158,False
{'$oid': '66973be0973dd8beca063ac2'},Y5TKBuF1J57KXH1e7mx3,0824-1124 Premier Success Plan (Support) - FP (15/08/2024 - 14/11/2024) - HK,0824-1124 Premier Success Plan (Support) - FP (15/08/2024 - 14/11/2024) - HK,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,492.43605,False
{'$oid': '66973be0973dd8beca063ac2'},Y5TKBuF1J57KXH1e7mx3,0824-1124 Premier Success Plan (Support) - FP (15/08/2024 - 14/11/2024) - MY ,0824-1124 Premier Success Plan (Support) - FP (15/08/2024 - 14/11/2024) - MY,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,207.33771,False
